gene	mid	chrom	start	end
TSPY8	2890230093	23	9195406	9198208
TSPY3	2890270717	23	9236030	9238832
TSPY1	2890339246.5	23	9304564	9307357
TSPY10	2890400176	23	9365489	9368291
TBL1X	2890603492	23	9431335	9709077
GPR143	2890757147.5	23	9693386	9754337
SHROOM2	2890869275.5	23	9754496	9917483
CLDN34	2890969181	23	9935398	9936392
WWC3	2891081346	23	9983602	10112518
CLCN4	2891198628.5	23	10124985	10205700
RP6-1O2.1	2891305157	23	10210377	10333365
MID1	2891665847.5	23	10413350	10851773
RP11-120D5.1	2892030898.5	23	10865994	11129231
HCCS	2892168595.5	23	11129421	11141198
ARHGAP6	2892453028	23	11155663	11683821
AMELX	2892348493	23	11311533	11318881
MSL3	2892818370.5	23	11776278	11793891
FRMPD4	2893482899.5	23	12156585	12742642
PRPS2	2893859193.5	23	12809474	12842341
TLR7	2893930136.5	23	12885202	12908499
TLR8	2893966299.5	23	12924739	12941288
TMSB4X	2894027572.5	23	12993227	12995346
FAM9C	2894091555	23	13053737	13062801
GS1-600G8.5	2894336125	23	13284165	13321513
ATXN3L	2894370722.5	23	13336355	13338518
EGFL6	2894652995	23	13587724	13651694
TCEANC	2894718981.5	23	13671308	13700083
RAB9A	2894751220.5	23	13707244	13728625
TRAPPC2	2894774844.5	23	13730363	13752754
OFD1	2894803454	23	13752864	13787472
GPM6B	2894906239.5	23	13789150	13956757
GEMIN8	2895070491	23	14026398	14048012
GLRA2	2895681963	23	14547420	14749934
USP9Y	2895926248	23	14813160	14972764
FANCB	2895905923	23	14854083	14891191
MOSPD2	2895949292	23	14891563	14940449
DDX3Y	2896057490.5	23	15016019	15032390
ASB9	2896304285.5	23	15253410	15288589
ASB11	2896350084.5	23	15299819	15333778
PIGA	2896378923.5	23	15337573	15353702
UTY	2896509692	23	15360259	15592553
FIGF	2896416391.5	23	15363711	15402500
VEGFD	2896416391.5	23	15363713	15402498
PIR	2896490590	23	15402921	15511687
AC010877.1	2896457110	23	15418467	15429181
BMX	2896561796.5	23	15482369	15574652
ACE2	2896632999.5	23	15579156	15620271
AC097625.1	2896669736.5	23	15579170	15693731
TMEM27	2896697583.5	23	15645439	15683156
CLTRN	2896702574	23	15645441	15693135
CA5BP1	2896741044	23	15693667	15721849
CA5B	2896790028.5	23	15706953	15806532
ZRSR2	2896858275	23	15808595	15841383
TMSB4Y	2896849961.5	23	15815447	15817904
AP1S2	2896891777.5	23	15843929	15873054
VCY	2897131308.5	23	16097652	16098393
GRPR	2897189697.5	23	16141679	16171144
VCY1B	2897201753.5	23	16168097	16168838
MAGEB17	2897220881.5	23	16185604	16189587
CTPS2	2897701878.5	23	16606126	16731059
NLGN4Y	2897829277.5	23	16634453	16957530
S100G	2897703823	23	16668281	16672793
SYAP1	2897793893	23	16737755	16783459
TXLNG	2897866882	23	16804550	16862642
RBBP7	2897906257.5	23	16857406	16888537
REPS2	2898101394.5	23	16964814	17171403
NHS	2898607114.5	23	17393543	17754114
SCML1	2898797624.5	23	17755569	17773108
RAI2	2898882099	23	17818169	17879457
RP3-410B11.1	2899088826.5	23	17988315	18122766
BEND2	2899243313	23	18181051	18239003
SCML2	2899348426.5	23	18257434	18372847
CDKL5	2899591012	23	18443703	18671749
RS1	2899707415.5	23	18658030	18690229
PPEF1	2899803320	23	18694029	18846039
PHKA2	2899989853	23	18910418	19002716
ADGRG2	2900107377	23	19007427	19140755
GPR64	2900107340.5	23	19007430	19140679
PDHA1	2900404203	23	19362011	19379823
MAP3K15	2900489062.5	23	19378174	19533379
SH3KBP1	2900762192	23	19552093	19905719
CXorf23	2900992983	23	19930976	19988418
BCLAF3	2900992983	23	19930978	19988416
CDY2B	2901023981	23	19989290	19992100
MAP7D2	2901113219	23	20024831	20135035
CDY2A	2901172358	23	20137667	20140477
EIF1AX	2901184585	23	20142636	20159962
RPS6KA3	2901260119	23	20168029	20285637
HSFY1	2901762989	23	20708557	20750849
HSFY2	2901975223	23	20893326	20990548
CNKSR2	2902565152	23	21390919	21672813
KLHL34	2902707914	23	21672808	21676448
SMPX	2902783471.5	23	21724090	21776281
AC009977.1	2902771267.5	23	21737895	21738068
MBTPS2	2902913934	23	21857754	21903542
KDM5D	2902919574	23	21865751	21906825
YY2	2902908761	23	21874105	21876845
SMS	2903019108	23	21958691	22012953
PHEX	2903193279	23	22050559	22269427
CBLL2	2903325105	23	22291060	22292578
ZNF645	2903325105.5	23	22291063	22292576
RP11-40F8.2	2903778120	23	22407430	23082238
EIF1AY	2903779611.5	23	22737611	22755040
RPS4Y2	2903963770	23	22918050	22942918
DDX53	2904053178	23	23018078	23021706
PTCHD1	2904420597	23	23352133	23422489
PRORY	2904579829	23	23544840	23548246
RBMY1B	2904725388	23	23673224	23710980
RBMY1A1	2904725521	23	23673258	23711212
PRDX4	2904726733.5	23	23682379	23704516
ACOT9	2904785767	23	23720370	23784592
SAT1	2904836102.5	23	23801290	23804343
APOO	2904922046.5	23	23851470	23926051
CXorf58	2904975058	23	23925918	23957626
KLHL15	2905056856	23	24001837	24045303
RBMY1D	2905066734	23	24026223	24040673
RBMY1E	2905090275.5	23	24049765	24064214
EIF2S3	2905117746.5	23	24072833	24096088
ZFX	2905234117	23	24167290	24234372
PRY2	2905263314.5	23	24217903	24242154
RBMY1F	2905355195	23	24314689	24329129
PDK3	2905554944.5	23	24483338	24559979
RBMY1J	2905590104	23	24549608	24564028
PCYT1B	2905666785	23	24576204	24690794
PRY	2905681950	23	24636544	24660784
POLA1	2905896855.5	23	24712036	25015103
ARX	2906061460	23	25021811	25034537
BPY2	2906169075	23	25119966	25151612
DAZ1	2906343657.5	23	25275502	25345241
DAZ2	2906434828	23	25365581	25437503
AC016752.1	2906882321.5	23	25847479	25850592
MAGEB18	2907190942	23	26156460	26158852
MAGEB6B	2907212615.5	23	26178718	26179941
CDY1B	2907226057	23	26191376	26194166
MAGEB6	2907245446	23	26210557	26213763
MAGEB5	2907268622.5	23	26234286	26236387
BPY2B	2907802816.5	23	26753707	26785354
DAZ3	2907967713.5	23	26909216	26959639
DAZ4	2908049874.5	23	26979990	27053187
BPY2C	2908226157.5	23	27177048	27208695
RP11-268G12.1	2908338361.5	23	27193035	27417116
PPP4R3C	2908513179	23	27478328	27481458
DCAF8L2	2908721004.5	23	27608499	27766938
CDY1	2908802965	23	27768309	27771049
MAGEB10	2908866905	23	27826107	27841131
DCAF8L1	2909031124	23	27996110	27999566
AC007965.1	2909146618.5	23	28111776	28114889
IL1RAPL1	2910323464	23	28605516	29974840
MAGEB2	2911269227.5	23	30233677	30238206
MAGEB3	2911285367	23	30248553	30255609
MAGEB4	2911294525.5	23	30260169	30262310
MAGEB1	2911299287	23	30261847	30270155
NR0B1	2911358305	23	30322323	30327715
CXorf21	2911619737	23	30576941	30595961
GK	2911743810.5	23	30671476	30749573
TAB3	2911952666	23	30845559	30993201
FTHL17	2912123050	23	31089358	31090170
DMD	2913269962	23	31115794	33357558
RP11-305F18.1	2914885797	23	33744623	33960399
FAM47A	2915182438	23	34147873	34150431
RP11-545D19.1	2915362534	23	34224840	34433656
TMEM47	2915693579	23	34645181	34675405
FAM47B	2915995258.5	23	34960913	34963032
MAGEB16	2916852441.5	23	35816459	35821852
CXorf22	2917006343.5	23	35937849	36008266
CFAP47	2917203928.5	23	35937851	36403434
CHDC2	2917147406	23	36065051	36163189
CXorf30	2917362027	23	36254049	36403433
RP11-87M18.2	2917454344	23	36383739	36458377
FAM47C	2918061390.5	23	37026470	37029739
PRRG1	2918295824	23	37208528	37316548
TM4SF2	2918911041.5	23	37208581	38546930
AF241726.2	2918911041.5	23	37208583	38546928
LANCL3	2918520555	23	37430822	37543716
XK	2918601482	23	37545009	37591383
CYBB	2918689275	23	37639264	37672714
DYNLT3	2918734736	23	37696010	37706890
HYPM	2918883606	23	37850070	37850570
AL121578.2	2918887124	23	37853505	37854171
SYTL5	2918960239.5	23	37865835	37988072
SRPX	2919077669	23	38008589	38080177
RPGR	2919190902.5	23	38128416	38186817
OTC	2919279536.5	23	38211798	38280703
TSPAN7	2919517684.5	23	38420623	38548174
RP4-646N3.1	2919677533.5	23	38629582	38658913
MID1IP1	2919696523.5	23	38660685	38665790
RP11-265P11.2	2920208699	23	39164208	39186618
RP11-157D23.2	2920310578	23	39260504	39294080
BCOR	2921006111	23	39909068	40036582
RP11-320G24.1	2921167857.5	23	40122168	40146975
ATP6AP2	2921485648	23	40438624	40466100
MPC1L	2921516389	23	40482818	40483388
CXorf38	2921529775.5	23	40486173	40506806
MED14	2921584620	23	40507558	40595110
USP9X	2922053646	23	40944888	41095832
DDX3X	2922241417	23	41192537	41223725
NYX	2922354111	23	41306687	41334963
CASK	2922611828.5	23	41374187	41782898
GPR34	2922585664	23	41548226	41556530
GPR82	2922619684	23	41583408	41589388
RP1-154K9.2	2923368413	23	42111710	42558544
PPP1R2C	2923670344.5	23	42636619	42637498
RP3-326I13.1	2924094331	23	43036241	43085849
MAOA	2924593399	23	43514155	43606071
MAOB	2924717061.5	23	43625858	43741693
NDP	2924853672	23	43808022	43832750
EFHC2	2925138309	23	44007128	44202918
FUNDC1	2925425852	23	44382885	44402247
DUSP21	2925736978	23	44703250	44704134
KDM6A	2925885421	23	44732423	44971847
CXorf36	2926067168.5	23	45007619	45060146
RP11-342D14.1	2926215550	23	45179701	45184827
MIR221	2926638925.5	23	45605583	45605696
RP5-1158E12.1	2926807874.5	23	45772700	45776477
KRBOX4	2927364860.5	23	46306292	46356857
ZNF674	2927414313	23	46357162	46404892
CHST7	2927478817	23	46433219	46457843
SLC9A7	2927571933	23	46458687	46618607
RP2	2927752370	23	46696375	46741793
CXorf31	2927786281	23	46746850	46759140
JADE3	2927879462	23	46771711	46920641
RGN	2927978519.5	23	46937754	46952713
NDUFB11	2928036545	23	47001615	47004903
RBM10	2928058526	23	47004268	47046212
UBA1	2928095679.5	23	47050260	47074527
CDK16	2928116613.5	23	47077259	47089396
USP11	2928133194	23	47092089	47107727
ZNF157	2928285129	23	47229982	47273704
ZNF41	2928357097.5	23	47305278	47342345
CXorf24	2928376874.5	23	47342968	47344209
ARAF	2928459195	23	47420499	47431319
SYN1	2928488605.5	23	47431297	47479342
TIMP1	2928477236	23	47441712	47446188
CFP	2928519423.5	23	47482571	47489704
ELK1	2928535747.5	23	47494920	47510003
UXT	2928548164.5	23	47511197	47518560
CXXC1P1	2928614594.5	23	47566588	47596029
ZNF81	2928812416.5	23	47696301	47861960
ZNF182	2928882099.5	23	47834250	47863377
ZNF630	2928920176.5	23	47842756	47931025
SPACA5	2928899716	23	47863734	47869126
SSX6	2929011315	23	47976464	47979594
SPACA5B	2929024303	23	47990039	47991995
SSX5	2929084213.5	23	48045656	48056199
SSX1	2929154101.5	23	48114752	48126879
SSX3	2929244288.5	23	48205863	48216142
SSX4	2929281159	23	48242957	48252789
SSX4B	2929299723.5	23	48261520	48271355
SLC38A5	2929356068	23	48316920	48328644
FTSJ1	2929372866.5	23	48334409	48344752
PORCN	2929406562	23	48367350	48379202
EBP	2929416611	23	48379546	48387104
TBC1D25	2929442707	23	48397845	48420997
AC115618.1	2929465664.5	23	48431480	48433277
RBM3	2929468431.5	23	48432837	48437454
WDR13	2929491128.5	23	48448430	48467255
WAS	2929575687.5	23	48534985	48549818
SUV39H1	2929593960	23	48553945	48567403
GLOD5	2929659395	23	48620154	48632064
GATA1	2929682126	23	48644962	48652718
HDAC6	2929704874	23	48659784	48683392
ERAS	2929720021.5	23	48684923	48688548
PCSK1N	2929725055.5	23	48689504	48694035
TIMM17B	2929786364	23	48750730	48755426
PQBP1	2929791093.5	23	48755195	48760420
SLC35A2	2929798132	23	48760457	48769235
PIM2	2929806666	23	48770459	48776301
OTUD5	2929830762.5	23	48779305	48815648
KCND1	2929856593.5	23	48818639	48827976
GRIPAP1	2929877689	23	48830131	48858675
TFE3	2929926910.5	23	48886237	48901012
CCDC120	2929952591	23	48911101	48927509
PRAF2	2929963557.5	23	48928813	48931730
WDR45	2929976903.5	23	48929127	48958108
GPKOW	2930008525	23	48970327	48980151
MAGIX	2930055358.5	23	49019325	49024820
PLP2	2930063216.5	23	49028273	49031588
PRICKLE3	2930070583	23	49031613	49042981
SYP	2930083773.5	23	49044257	49056718
CACNA1F	2930108964	23	49061523	49089833
CCDC22	2930132743	23	49091927	49106987
FOXP3	2930147378.5	23	49106897	49121288
PPP1R3F	2930175409	23	49126306	49157940
GAGE10	2930201521.5	23	49160148	49176323
GAGE12J	2930215485.5	23	49178536	49185863
GAGE13	2930225016	23	49188094	49195366
GAGE2E	2930234551	23	49197607	49204923
GAGE2D	2930244076	23	49207160	49214420
GAGE12I	2930253587	23	49216659	49223943
GAGE2C	2930263117.5	23	49226182	49233481
GAGE2B	2930272638.5	23	49235708	49242997
GAGE12B	2930327816	23	49294472	49294588
GAGE12C	2930333763.5	23	49296814	49304141
GAGE12D	2930343319.5	23	49306370	49313697
GAGE12F	2930357637	23	49315881	49332821
GAGE12E	2930352880	23	49315936	49323252
GAGE12G	2930371983	23	49335037	49342357
GAGE12H	2930381531	23	49344586	49351904
GAGE1	2930396905	23	49354099	49373139
GAGE2A	2930391067	23	49354132	49361430
PAGE1	2930489610.5	23	49452053	49460596
PAGE4	2930629505.5	23	49593863	49598576
USP27X	2930679146	23	49644551	49647169
CLCN5	2930808844.5	23	49687225	49863892
AKAP4	2930993823.5	23	49955411	49965664
CCNB3	2931064422.5	23	49967364	50094909
DGKK	2931194358.5	23	50108408	50213737
SHROOM4	2931479260.5	23	50334647	50557302
BMP15	2931689981.5	23	50653784	50659607
NUDT10	2932111016	23	51075083	51080377
RP11-348F1.3	2932152841	23	51099794	51139316
CXorf67	2932184017	23	51149767	51151695
NUDT11	2932269441.5	23	51232863	51239448
RP11-56H2.2	2932282685.5	23	51244940	51253859
CENPVL3	2932394134	23	51359876	51361820
CENPVL2	2932458240.5	23	51424145	51425764
CENPVL1	2932487703.5	23	51453608	51455227
GSPT2	2932521213.5	23	51486527	51489328
MAGED1	2932629064	23	51546103	51645453
MAGED4B	2932841919.5	23	51804923	51812344
MAGED4	2932964927.5	23	51927919	51935364
XAGE2	2933148784	23	52112173	52118823
XAGE1B	2933272877	23	52235228	52243954
XAGE1A	2933291077	23	52255219	52260363
XAGE1C	2933547619	23	52511761	52516905
XAGE1D	2933564017	23	52528159	52533303
XAGE1E	2933576911	23	52541053	52546197
SSX7	2933711831	23	52673140	52683950
SSX2	2933764378.5	23	52725946	52736239
SSX2B	2933833065.5	23	52780209	52819350
SPANXN5	2933859448.5	23	52825184	52827141
XAGE5	2933877562.5	23	52841228	52847325
XAGE3	2933927612.5	23	52891554	52897099
FAM156B	2933962247.5	23	52920336	52937587
FAM156A	2934023406.5	23	52955590	53024651
GPR173	2934127321	23	53078273	53109797
TSPYL2	2934147921.5	23	53111549	53117722
KANTR	2934194997.5	23	53123327	53200096
LINC01155	2934181288	23	53123369	53172635
KDM5C	2934270839.5	23	53220503	53254604
IQSEC2	2934336065	23	53255010	53350548
SMC1A	2934458659.5	23	53401070	53449677
RIBC1	2934487139.5	23	53449639	53458068
HSD17B10	2934493049	23	53458206	53461320
HUWE1	2934669651.5	23	53559057	53713674
PHF8	2935052536	23	53963109	54075391
FAM120C	2935185521.5	23	54094757	54209714
WNK3	2935335451.5	23	54219256	54385075
TSR2	2935502663	23	54466834	54471920
FGD1	2935530529	23	54471887	54522599
GNL3L	2935605360	23	54556644	54587504
ITIH6	2935833288.5	23	54775332	54824673
MAGED2	2935871524.5	23	54834032	54842445
TRO	2935985665.5	23	54946895	54957864
PFKFB1	2936025466.5	23	54959394	55024967
APEX2	2936064426	23	55026790	55035490
ALAS2	2936079778.5	23	55035488	55057497
PAGE2B	2936136705	23	55101496	55105342
PAGE2	2936150644	23	55115441	55119275
FAM104B	2936211925	23	55169535	55187743
MTRNR2L10	2936241874.5	23	55207824	55209353
PAGE5	2936281950.5	23	55246788	55250541
PAGE3	2936321348	23	55284845	55291279
RP11-382F24.2	2936344797	23	55307802	55315220
MAGEH1	2936512554.5	23	55478538	55479999
USP51	2936546628	23	55511049	55515635
FOXR2	2936684081.5	23	55649833	55651758
RP11-167P23.2	2936715562	23	55681152	55683400
RRAGB	2936797975.5	23	55744172	55785207
RP13-188A5.1	2937021367	23	55934554	56041608
AL353698.1	2937134671.5	23	56100757	56102014
KLF8	2937319874	23	56258854	56314322
UBQLN2	2937625472.5	23	56590072	56594301
NBDY	2937833529.5	23	56755674	56844813
RP11-622K12.1	2937833538.5	23	56755690	56844815
SPIN3	2937966781.5	23	56844731	57022260
SPIN2B	2938179767.5	23	57144984	57147979
SPIN2A	2938195796.5	23	57160963	57164058
FAAH2	2938447670	23	57313139	57515629
ZXDB	2938654317.5	23	57618085	57623978
NLRP2B	2938738382.5	23	57703500	57706693
ZXDA	2938968484	23	57933142	57937254
SPRY3	2940141089.5	23	59100480	59115127
VAMP7	2940278486.5	23	59213962	59276439
IL9R	2940370156	23	59330252	59343488
SPIN4	2943602451	23	62567107	62571223
RP11-357C3.3	2943746942	23	62646437	62780875
ARHGEF9	2943975286.5	23	62854847	63029154
AMER1	2944448596.5	23	63404997	63425624
ASB12	2944480579.5	23	63444076	63450511
MTMR8	2944584922	23	63487961	63615311
ZC4H2	2945228423.5	23	64135682	64254593
ZC3H12B	2945690428.5	23	64586518	64727767
LAS1L	2945776844.5	23	64732462	64754655
MSN	2945918311	23	64808257	64961793
VSIG4	2946284059.5	23	65241580	65259967
HEPH	2946468836	23	65382391	65488709
EDA2R	2946870595.5	23	65815479	65859140
AR	2947890453.5	23	66763874	66950461
OPHN1	2948491256.5	23	67262186	67653755
YIPF6	2948770932	23	67718165	67757127
STARD8	2948939882	23	67867508	67945684
EFNB1	2949088701	23	68048840	68061990
PJA1	2949416451	23	68380694	68385636
LINC00269	2949447869.5	23	68399398	68429769
FAM155B	2949772003.5	23	68725084	68752351
EDA	2950080901	23	68835911	69259319
AWAT2	2950298376	23	69260392	69269788
OTUD6A	2950316471	23	69282341	69284029
IGBP1	2950403022.5	23	69353299	69386174
DGAT2L6	2950444650	23	69397333	69425395
AWAT1	2950490777	23	69454505	69460477
P2RY4	2950512103	23	69478020	69479614
ARR3	2950528208.5	23	69488155	69501690
RAB41	2950536683.5	23	69501943	69504852
PDZD11	2950541690.5	23	69506445	69510364
KIF4A	2950608597	23	69509940	69640682
GDPD2	2950681346.5	23	69642881	69653240
DLG3	2950728311.5	23	69664711	69725340
TEX11	2950971971.5	23	69748790	70128581
SLC7A3	2951181489.5	23	70145432	70150975
SNX12	2951318015	23	70276182	70293276
FOXO4	2951353002	23	70316047	70323385
CXorf65	2951358474.5	23	70323739	70326638
AL590764.2	2951360917	23	70323837	70331425
IL2RG	2951362892	23	70327254	70331958
MED12	2951383641	23	70338406	70362304
NLGN3	2951411152	23	70364681	70391051
RP5-1091N2.9	2951444003	23	70403407	70418027
GJB1	2951473491	23	70435044	70445366
ZMYM3	2951500521	23	70459474	70474996
NONO	2951545316	23	70503042	70521018
ITGB1BP2	2951556688.5	23	70521584	70525221
TAF1	2951702442.5	23	70586089	70752224
OGT	2951807626	23	70752933	70795747
GCNA	2951849133	23	70798261	70833433
ACRC	2951850069.5	23	70800133	70833434
CXCR3	2951870352.5	23	70835766	70838367
RP11-402P6.9	2951917510	23	70882843	70885605
BX276092.9	2951922669	23	70887392	70891374
CXorf49	2951969397	23	70934221	70938001
CXorf49B	2952018450	23	70983274	70987054
NHSL2	2952289420	23	71130668	71381600
RGAG4	2952382644	23	71346956	71351760
RTL5	2952382641.5	23	71346960	71351751
BX119917.1	2952405511	23	71372184	71372266
PIN4	2952495275.5	23	71401203	71522776
ERCC6L	2952474988	23	71424507	71458897
RPS4X	2952519625.5	23	71475529	71497150
CITED1	2952557548.5	23	71521488	71527037
AL133500.1	2952690403	23	71521541	71792693
HDAC8	2952704493.5	23	71549366	71793049
PHKA1	2952899701.5	23	71798664	71934167
DMRTC1B	2953066020.5	23	71996833	72068636
FAM236B	2953035372.5	23	72001689	72002484
FAM236D	2953060937.5	23	72027259	72028044
DMRTC1	2953161037	23	72091859	72163643
FAM236C	2953166131.5	23	72132453	72133238
FAM236A	2953191686.5	23	72158003	72158798
PABPC1L2B	2953257740	23	72223356	72225552
PABPC1L2A	2953331519	23	72297115	72299351
NAP1L2	2953466695.5	23	72432135	72434684
CDX4	2953704371.5	23	72667090	72675081
MAP2K4P1	2953796802	23	72744109	72782923
CHIC1	2953878272.5	23	72783036	72906937
XIST	2954089825.5	23	73040489	73072590
MIR421	2954471540	23	73438210	73438298
FTX	2954538608	23	73498207	73512437
MIR545	2954540277.5	23	73506937	73507046
ZCCHC13	2954557731.5	23	73524025	73524866
SLC16A2	2954730810	23	73641296	73753752
RLIM	2954853038	23	73805052	73834452
KIAA2022	2955082269	23	73952682	74145284
NEXMIF	2955082291.5	23	73952691	74145320
ABCB7	2955357264	23	74271389	74376567
UPRT	2955542463.5	23	74493920	74524435
ZDHHC15	2955699085.5	23	74588262	74743337
MAGEE2	2956037233	23	75002823	75005071
PBDC1	2956428691	23	75392771	75398039
MAGEE1	2956683217.5	23	75648117	75651746
FGF16	2957744494.5	23	76709648	76712769
ATRX	2957934323.5	23	76760356	77041719
MAGT1	2958149761.5	23	77081861	77151090
COX7B	2958192188.5	23	77154935	77162870
ATP7A	2958269308.5	23	77166153	77305892
PGK1	2958308800.5	23	77166236	77384793
PGAM4	2958258039	23	77224371	77225135
TAF9B	2958423510	23	77385245	77395203
CYSLTR1	2958588360.5	23	77526961	77583188
RTL3	2958946481.5	23	77911566	77914825
LPAR4	2959041184.5	23	78003206	78012591
P2RY10	2959242426	23	78200829	78217451
GPR174	2959448772	23	78400160	78430812
ITM2A	2959652808.5	23	78615881	78623164
TBX22	2960312047.5	23	79270255	79287268
FAM46D	2960679192.5	23	79591001	79700812
TENT5D	2960679192.5	23	79591003	79700810
BRWD3	2961029056	23	79926353	80065187
HMGN5	2961446606.5	23	80369200	80457441
SH3BGRL	2961539030	23	80457442	80554046
POU3F4	2963798488	23	82763269	82767135
CYLC1	2964162206.5	23	83116134	83141707
RPS6KA6	2964411420.5	23	83313354	83442915
HDX	2964698470.5	23	83572882	83757487
APOOL	2965336863	23	84258832	84348322
SATL1	2965456416	23	84347293	84498967
